title,videoUrl,channelName,channelUrl,videoId,label,label_source,label_version,label_confidence,categoryId
excel for beginners in hindi  excel basic knowledge  microsoft excel,https://www.youtube.com/watch?v=eeDKm9iTE3U,gulab guru,https://www.youtube.com/channel/UC4iMgb53ktyDmHQbGFFKuDQ,eeDKm9iTE3U,1,category,cat-v1,0.6,27
fill date series in excel tutorial excel exceltraining exceltips exceltutorial exceltricks,https://www.youtube.com/watch?v=bO4h4j2bZgw,accounts expert,https://www.youtube.com/channel/UCdDtsDwI7U9k78w6PAyGfSA,bO4h4j2bZgw,1,category,cat-v1,0.6,27
advanced excel full course 2026  excel tutorial for beginners  excel training  simplilearn,https://www.youtube.com/watch?v=8Ob8Hre_SnI,simplilearn,https://www.youtube.com/channel/UCsvqVGtbbyHaMoevxPAq9Fg,8Ob8Hre_SnI,1,category,cat-v1,0.6,27
multiplication table in few seconds in excel  exceltutorial exceltips exceltricks spreadsheets,https://www.youtube.com/watch?v=ggz7T4GnGYc,time to office,https://www.youtube.com/channel/UCkrKyUiuy_zyMaGX6fppxkg,ggz7T4GnGYc,1,category,cat-v1,0.6,27
msexcel complete tutorial in telugu  wwwcomputersaddacom,https://www.youtube.com/watch?v=dn5cZfikdDg,computers adda,https://www.youtube.com/channel/UCBVo5w4Cvm3_AEEBqsHjXow,dn5cZfikdDg,1,category,cat-v1,0.6,27
curso de excel completo en 1 vídeo  básico e intermedio  dostin hurtado,https://www.youtube.com/watch?v=eZPCVg4Jk00,dostin hurtado,https://www.youtube.com/channel/UCUnwzUFwZvQRcuIVgv5pD7Q,eZPCVg4Jk00,1,category,cat-v1,0.6,27
excel tutorial for beginners in hindi  complete microsoft excel tutorial in hindi for excel users,https://www.youtube.com/watch?v=5wM0GCEFCic,computer gyan,https://www.youtube.com/channel/UCf080waNXLQrLQ0roJR0Oaw,5wM0GCEFCic,1,category,cat-v1,0.6,27
salary sheet in excel  da  hra pf esi gross salary  ms excel,https://www.youtube.com/watch?v=-nxM5033bN0,computer gyan,https://www.youtube.com/channel/UCf080waNXLQrLQ0roJR0Oaw,-nxM5033bN0,1,category,cat-v1,0.6,27
excel pivot table explained in 10 minutes productivity tips included,https://www.youtube.com/watch?v=UsdedFoTA68,leila gharani,https://www.youtube.com/channel/UCJtUOos_MwJa_Ewii-R3cJA,UsdedFoTA68,1,category,cat-v1,0.6,27
data entry using form in microsoft excel  data entry in excel dataentryinexcel,https://www.youtube.com/watch?v=EId7CEs10DE,computer gyan,https://www.youtube.com/channel/UCf080waNXLQrLQ0roJR0Oaw,EId7CEs10DE,1,category,cat-v1,0.6,27
beginner vs expert excel  excel formula shortcut,https://www.youtube.com/watch?v=nCAD6fyutJ0,time to office,https://www.youtube.com/channel/UCkrKyUiuy_zyMaGX6fppxkg,nCAD6fyutJ0,1,category,cat-v1,0.6,27
microsoft excel tutorial in urdu  excel complete course  excel full course in urdu  hindi,https://www.youtube.com/watch?v=5Fj2RV81N-E,advanced user,https://www.youtube.com/channel/UCIsl13RDafDU5R6lEEv5VYg,5Fj2RV81N-E,1,category,cat-v1,0.6,27
flash fill full name excel tips  tricks from todfodeducation,https://www.youtube.com/watch?v=4zz4WkhCwKY,tod fod education,https://www.youtube.com/channel/UC6nQxVomo-B2n5-_mYwLv9g,4zz4WkhCwKY,1,category,cat-v1,0.6,27
excel desde cero parte 1 aprende excel desde el comienzo,https://www.youtube.com/watch?v=7ccNy8Z5MWs,sergio bazo  herramientas digitales,https://www.youtube.com/channel/UCxtIinrEU9jrFkjaZ_udq0Q,7ccNy8Z5MWs,1,category,cat-v1,0.6,27
zero to hero in excel  full stepbystep course with ai,https://www.youtube.com/watch?v=wF8Vew_ydRQ,accounts expert,https://www.youtube.com/channel/UCdDtsDwI7U9k78w6PAyGfSA,wF8Vew_ydRQ,1,category,cat-v1,0.6,27
how to create ultimate personal budget in excel,https://www.youtube.com/watch?v=eKyAOjH3Crk,the office lab,https://www.youtube.com/channel/UCKsfJnvC-HCoEQEEIKZIzQQ,eKyAOjH3Crk,1,category,cat-v1,0.6,27
excel  crear histograma y polígono de frecuencias en excel tutorial en español hd,https://www.youtube.com/watch?v=uZ3Q6Nth7-E,saber programas,https://www.youtube.com/channel/UCAkHQJ99UaZ5Kucq4XPaqBA,uZ3Q6Nth7-E,1,category,cat-v1,0.6,27
apprendre excel pour débutants  les bases dexcel,https://www.youtube.com/watch?v=rvg-ZsAqInk,excel formation,https://www.youtube.com/channel/UCXyZxDPY_d-ehSYV0CH3W9A,rvg-ZsAqInk,1,category,cat-v1,0.6,27
omgmicrosoft excel all formulas  how to use excel formula and functions in excel  excel formulas,https://www.youtube.com/watch?v=3uLanUrqTeg,technical computer classes,https://www.youtube.com/channel/UCUpI2QI1u5w3GRqflg7bNIw,3uLanUrqTeg,1,category,cat-v1,0.6,27
bill entry in ms excel  data entry in excel  ms excel hindi msexcel,https://www.youtube.com/watch?v=9NI90wCyA9E,computer gyan,https://www.youtube.com/channel/UCf080waNXLQrLQ0roJR0Oaw,9NI90wCyA9E,1,category,cat-v1,0.6,27
create salary sheet in excel  tips  tricks from todfodeducation,https://www.youtube.com/watch?v=gfUiERyoAEg,tod fod education,https://www.youtube.com/channel/UC6nQxVomo-B2n5-_mYwLv9g,gfUiERyoAEg,1,category,cat-v1,0.6,27
¿qué es excel   aprende lo básico,https://www.youtube.com/watch?v=jmAUii6Htog,a2 capacitación excel,https://www.youtube.com/channel/UCSW-_m4KXiok4Hq2nK97atw,jmAUii6Htog,1,category,cat-v1,0.6,27
ms excel part2  excel basic knowledge  excel tutorial for beginners  excel tutorial in hindi,https://www.youtube.com/watch?v=ng90pg0EdNo,gulab guru,https://www.youtube.com/channel/UC4iMgb53ktyDmHQbGFFKuDQ,ng90pg0EdNo,1,category,cat-v1,0.6,27
excel full bangla tutorial  complete microsoft excel tutorial in bangla,https://www.youtube.com/watch?v=tvph9RuZvUg,rayhan tanjim,https://www.youtube.com/channel/UC71iark28AqGIoKqD74yf_w,tvph9RuZvUg,1,category,cat-v1,0.6,27
aprende lo mas basico de excel en 10 minutos  ,https://www.youtube.com/watch?v=pDwZV7V7ECM,kevin ramirez,https://www.youtube.com/channel/UCtZlYWgVxuBfrXPt18TCwAg,pDwZV7V7ECM,1,category,cat-v1,0.6,27
excel for beginners in marathi  excel tutorial in marathi basic to advance,https://www.youtube.com/watch?v=bju7lpVcKaM,satish tech,https://www.youtube.com/channel/UCa-sEIAlqi0C2KuS84MGGfw,bju7lpVcKaM,1,category,cat-v1,0.6,27
google sheet full tutorial in hindi  every excel user should know what is google sheet,https://www.youtube.com/watch?v=8TpSEyTR8Jk,learn more,https://www.youtube.com/channel/UCrHDY6lrJ8NXCKxFppomr3A,8TpSEyTR8Jk,1,category,cat-v1,0.6,27
excel tutorial for beginners  how to use excel,https://www.youtube.com/watch?v=0tdlR1rBwkM,leila gharani,https://www.youtube.com/channel/UCJtUOos_MwJa_Ewii-R3cJA,0tdlR1rBwkM,1,category,cat-v1,0.6,27
travel photography tip ,https://www.youtube.com/watch?v=wPCQVwh6BiA,jd thecameraguy,https://www.youtube.com/channel/UCl0L4ecl2ipGTVLp0zz8Puw,wPCQVwh6BiA,1,category,cat-v1,0.6,27
6 weeks newborn photo shoot can be harrrrrrd newbornphotography,https://www.youtube.com/watch?v=JKv8oXCI2GE,sissi wang,https://www.youtube.com/channel/UCyvnNj4RfGbBV-gmmDQVVrA,JKv8oXCI2GE,1,category,cat-v1,0.6,27
adobe photoshop tips 2025  how to create mural painting effect ducthangds,https://www.youtube.com/watch?v=QE49oI066nA,ducthang ds,https://www.youtube.com/channel/UCHMiVk1X8dT1f_YCLFY5gdA,QE49oI066nA,1,category,cat-v1,0.6,27
create a 3d scene from a single photo in after effects  indepth parallax tutorial,https://www.youtube.com/watch?v=7tVyu-rjHbg,mdmz,https://www.youtube.com/channel/UC8vOqCiMelDzID3_9lcUYXg,7tVyu-rjHbg,1,category,cat-v1,0.6,27
i customised bokeh blurs videoediting,https://www.youtube.com/watch?v=-iRoEDAp594,nicolas grant,https://www.youtube.com/channel/UCtve26ghqXpiPuE-5mkJnuA,-iRoEDAp594,1,category,cat-v1,0.6,27
 create realistic cast shadows in photoshop,https://www.youtube.com/watch?v=9v5YV6xzFsA,photoshop training channel,https://www.youtube.com/channel/UCdQ_ZkYaMe6qPoueUyPQgpQ,9v5YV6xzFsA,1,category,cat-v1,0.6,27
how to increase height in photoshop photoshop,https://www.youtube.com/watch?v=-7rinSBCvoE,layer graphics ,https://www.youtube.com/channel/UCcbSZseEBpWqrIpOwKBqLBw,-7rinSBCvoE,1,category,cat-v1,0.6,27
remove people in 15 seconds with photoshop,https://www.youtube.com/watch?v=6l7sfhAFQ8M,piximperfect,https://www.youtube.com/channel/UCMrvLMUITAImCHMOhX88PYQ,6l7sfhAFQ8M,1,category,cat-v1,0.6,27
graduation photobooth❤️this is how to decorate for this graduation season using balloons ,https://www.youtube.com/watch?v=NMPa8fAxEB4,claudia racanelli,https://www.youtube.com/channel/UC9zFdwyhPZ0eu_4aRT9kxiw,NMPa8fAxEB4,1,category,cat-v1,0.6,27
10 mobile videography tips for beginners,https://www.youtube.com/watch?v=0nG7pAXRgvE,learn online video,https://www.youtube.com/channel/UCWWq67D7TofEPq_eBiaYCWw,0nG7pAXRgvE,1,category,cat-v1,0.6,27
how to shoot the galaxy using a samsung galaxy  shorts,https://www.youtube.com/watch?v=oBZAm2KjUhE,demas rusli,https://www.youtube.com/channel/UCj9r3VS9Tuy9FRI87HrXgow,oBZAm2KjUhE,1,category,cat-v1,0.6,27
ecommerce product photoshoot कैसे करे  product photography ecommerce canva sellers,https://www.youtube.com/watch?v=uFbsKl_vxmg,surazz gupta,https://www.youtube.com/channel/UC9P5va2ei53ypHDN_dHRuUg,uFbsKl_vxmg,1,category,cat-v1,0.6,27
jordan matters 5minute photography ideas at home  nas academy,https://www.youtube.com/watch?v=JU0vterF1UA,nas academy,https://www.youtube.com/channel/UCPxruz1GHlnZx4QuoWJu-Wg,JU0vterF1UA,1,category,cat-v1,0.6,27
master your camera in 20 minutes  tomorrows filmmakers,https://www.youtube.com/watch?v=HTUjJoMNWqo,tomorrows filmmakers,https://www.youtube.com/channel/UCK8a56y4aVNhlpsJ1f3ZA4Q,HTUjJoMNWqo,1,category,cat-v1,0.6,27
selfie photo tip 🤳,https://www.youtube.com/watch?v=rLBJ5nimsCo,jd thecameraguy,https://www.youtube.com/channel/UCl0L4ecl2ipGTVLp0zz8Puw,rLBJ5nimsCo,1,category,cat-v1,0.6,27
iphone photography  selfie tutorial 30 second,https://www.youtube.com/watch?v=p-CAXmiHByU,wise sage,https://www.youtube.com/channel/UCEjWAGEH5N19JmAJsbxdNdg,p-CAXmiHByU,1,category,cat-v1,0.6,27
how to make a cheap camera cinematicaz guide,https://www.youtube.com/watch?v=LpPkXmdNdVI,manish pathak,https://www.youtube.com/channel/UC-0UmAUi0b_-R3cDqwZTXUg,LpPkXmdNdVI,1,category,cat-v1,0.6,27
master mobile filmmaking in 20 minutes,https://www.youtube.com/watch?v=4LDbloNewgk,tomorrows filmmakers,https://www.youtube.com/channel/UCK8a56y4aVNhlpsJ1f3ZA4Q,4LDbloNewgk,1,category,cat-v1,0.6,27
try this mobile photography trick,https://www.youtube.com/watch?v=qnRsO7uTFRc,demas rusli,https://www.youtube.com/channel/UCj9r3VS9Tuy9FRI87HrXgow,qnRsO7uTFRc,1,category,cat-v1,0.6,27
how to take good pictures of people,https://www.youtube.com/watch?v=AJlp_obQgq8,tim shields,https://www.youtube.com/channel/UCZncx0SqnJIUZ8Ij0buCqsQ,AJlp_obQgq8,1,category,cat-v1,0.6,27
ideia de milhões celular criatividade foto photography photo praia,https://www.youtube.com/watch?v=1DrQNwNnVAc,par de reis shorts,https://www.youtube.com/channel/UCet49GvjPeVDZCO6FBJqizQ,1DrQNwNnVAc,1,category,cat-v1,0.6,27
4 framing  composition techniques for beginners  photography  video training,https://www.youtube.com/watch?v=nKM3jkEOpuE,learn online video,https://www.youtube.com/channel/UCWWq67D7TofEPq_eBiaYCWw,nKM3jkEOpuE,1,category,cat-v1,0.6,27
how to pose and always look good in pictures 50 tips,https://www.youtube.com/watch?v=o7dou88HCTA,daria koso,https://www.youtube.com/channel/UCXGuyrKze7VxNwpcXZdXW-A,o7dou88HCTA,1,category,cat-v1,0.6,27
mobile pro mode explained in 10 minutes hindi,https://www.youtube.com/watch?v=UnHvzTfnuSw,kunal malhotra,https://www.youtube.com/channel/UCeRR3gl2xCB68ZO7O_z7cmA,UnHvzTfnuSw,1,category,cat-v1,0.6,27
adobe photoshop 2025 tips  remove image background using channels ducthangds,https://www.youtube.com/watch?v=dF9WqqnY1Fk,ducthang ds,https://www.youtube.com/channel/UCHMiVk1X8dT1f_YCLFY5gdA,dF9WqqnY1Fk,1,category,cat-v1,0.6,27
how to shoot in manual mode on your camera,https://www.youtube.com/watch?v=Vg1WDO4od90,austin james jackson,https://www.youtube.com/channel/UCriqrppgdUbwL2YoE_e2nwg,Vg1WDO4od90,1,category,cat-v1,0.6,27
photo transition tutorial to the song let me blow ya mind by showmusik app vn,https://www.youtube.com/watch?v=iNbXsYciSZg,dalia schär,https://www.youtube.com/channel/UCF9q2Ztd5DWzdkhoHzCZJNw,iNbXsYciSZg,1,category,cat-v1,0.6,27
nikon d3100 dslr  basic beginner tutorial training part 1,https://www.youtube.com/watch?v=ptiTruEXkGk,tom r photography ,https://www.youtube.com/channel/UCoyQMiYs8LZD2q8GZ3Kbjgg,ptiTruEXkGk,1,category,cat-v1,0.6,27
make your iphone videos look cinematic easy guideline,https://www.youtube.com/watch?v=ZjbThd8q0ok,julian eisenkirchner,https://www.youtube.com/channel/UCkFCbviPCdjccdThhlkaR4Q,ZjbThd8q0ok,1,category,cat-v1,0.6,27
how to make realistic perspective text effect using photoshop shorts,https://www.youtube.com/watch?v=aKx5vxYwm_o,pexel gfxtor,https://www.youtube.com/channel/UCpZkA-Iw4in2UK8qSvkfzEw,aKx5vxYwm_o,1,category,cat-v1,0.6,27
the ultimate guide to street photography,https://www.youtube.com/watch?v=Fh6PIafC8wU,jason vong,https://www.youtube.com/channel/UCBG4ZzTTBVg23yVdQhztnfQ,Fh6PIafC8wU,1,category,cat-v1,0.6,27
mobile photography idea,https://www.youtube.com/watch?v=FmmnzIgUHi0,kunal malhotra,https://www.youtube.com/channel/UCeRR3gl2xCB68ZO7O_z7cmA,FmmnzIgUHi0,1,category,cat-v1,0.6,27
try this easy mobile photography trick  the vertical panorama  shorts,https://www.youtube.com/watch?v=97sq802BCBE,demas rusli,https://www.youtube.com/channel/UCj9r3VS9Tuy9FRI87HrXgow,97sq802BCBE,1,category,cat-v1,0.6,27
free 3 hour landscape photography tutorial with raw files nikon z6,https://www.youtube.com/watch?v=uPveao-ZOLY,taylor jackson,https://www.youtube.com/channel/UCCdYgwZvHnXO8nkRrWl-mfA,uPveao-ZOLY,1,category,cat-v1,0.6,27
inshot app se video editing kaise kare  stepbystep tutorial 2025  inshot video editor,https://www.youtube.com/watch?v=S3fnBU5CKik,invisible gyan,https://www.youtube.com/channel/UCCZFE8t-7VXHUBwBY9R9fww,S3fnBU5CKik,1,category,cat-v1,0.6,27
watch before buying a light for video  filmmaking,https://www.youtube.com/watch?v=ZFbiZIsS9vQ,content creators,https://www.youtube.com/channel/UCXyqlW3MOTbhpQIMapXMOSQ,ZFbiZIsS9vQ,1,category,cat-v1,0.6,27
the secret to nailing your exposure every time,https://www.youtube.com/watch?v=TiYMuWioY_8,steve arnold,https://www.youtube.com/channel/UCkwNWnivy9-On-1aXk4gf-Q,TiYMuWioY_8,1,category,cat-v1,0.6,27
free dramatic portraiture  lighting class w chris knight tutorial,https://www.youtube.com/watch?v=mi8XiGKGU3s,pro edu photography tutorials,https://www.youtube.com/channel/UCaof5tcBQSY7f-SceS-_Xog,mi8XiGKGU3s,1,category,cat-v1,0.6,27
biggest mobile portrait mode mistake  mobile photography tips,https://www.youtube.com/watch?v=Yphwr2YN17Q,roaring film school shorts,https://www.youtube.com/channel/UCafeSJVFBromgZKr4cnXOtA,Yphwr2YN17Q,1,category,cat-v1,0.6,27
split timelapse tutorial vn video editor shorts,https://www.youtube.com/watch?v=AQTA9pVeWuA,how to edit under one minute,https://www.youtube.com/channel/UCp9vWQ5KI3TDPlKOa2x251A,AQTA9pVeWuA,1,category,cat-v1,0.6,27
30second photoshop replace background  create shadows shorts,https://www.youtube.com/watch?v=qaUZWl2JYbw,piximperfect,https://www.youtube.com/channel/UCMrvLMUITAImCHMOhX88PYQ,qaUZWl2JYbw,1,category,cat-v1,0.6,27
scale photos without ugly stretching in photoshop shorts,https://www.youtube.com/watch?v=rREehrfb4fM,piximperfect,https://www.youtube.com/channel/UCMrvLMUITAImCHMOhX88PYQ,rREehrfb4fM,1,category,cat-v1,0.6,27
portrait photography tip for beginners shorts,https://www.youtube.com/watch?v=0hOKxQW-PIk,kunal malhotra,https://www.youtube.com/channel/UCeRR3gl2xCB68ZO7O_z7cmA,0hOKxQW-PIk,1,category,cat-v1,0.6,27
lightroom photo editing full tutorial hindilightroom की पूरी जानकारी इस वीडियो मेlightroomediting,https://www.youtube.com/watch?v=fprZ_0gz6_Y,rsc picture,https://www.youtube.com/channel/UC7trZe9OYelGwJjqBV_xyCg,fprZ_0gz6_Y,1,category,cat-v1,0.6,27
the ultimate guide to color theory in just 12 minutes — photography visual patterns 4,https://www.youtube.com/watch?v=yIOVJXNoDxY,pat kay,https://www.youtube.com/channel/UCeMvA8xJIGgvEjO0kgGFOpg,yIOVJXNoDxY,1,category,cat-v1,0.6,27
7 photography tips for beginners  canon eos rebel t7  eos 1500d,https://www.youtube.com/watch?v=EfH6lHekOn8,photo genius,https://www.youtube.com/channel/UC9lyUdwosxq_OxC1uggjUPA,EfH6lHekOn8,1,category,cat-v1,0.6,27
google gemini ai photo editing  ai couple photo editing  gemini ai magic 2026,https://www.youtube.com/watch?v=t6oLE15K6W0,shushil editor,https://www.youtube.com/channel/UCwgBQln4FFFOWJU2WX-gAkQ,t6oLE15K6W0,1,category,cat-v1,0.6,27
aperture shutter speed  iso settings to master manual mode  हिंदी,https://www.youtube.com/watch?v=xJMeVYIz-BE,kunal malhotra,https://www.youtube.com/channel/UCeRR3gl2xCB68ZO7O_z7cmA,xJMeVYIz-BE,1,category,cat-v1,0.6,27
telugu photography tutorials 30days 30 buttons and options teluguphotographyvlogs viewfindersnap,https://www.youtube.com/watch?v=AVNgtgViLV0,telugu photography vlogs,https://www.youtube.com/channel/UCoAgWm7qF2Tlckzy4yW7qJw,AVNgtgViLV0,1,category,cat-v1,0.6,27
80 of photography basics in just 10 minutes,https://www.youtube.com/watch?v=hVuTuib65WM,pat kay,https://www.youtube.com/channel/UCeMvA8xJIGgvEjO0kgGFOpg,hVuTuib65WM,1,category,cat-v1,0.6,27
tom  jerry rithvikavireal end twist  shorts,https://www.youtube.com/watch?v=f5-ep47m_TU,kl bro biju rithvik,https://www.youtube.com/channel/UCL5nlHWXVLeOsSjKH2fhmsg,f5-ep47m_TU,0,category,cat-v1,0.6,24
would you pet a cheetah in africa,https://www.youtube.com/watch?v=8kggT2ej-lo,mrbeast,https://www.youtube.com/channel/UCX6OQ3DkcsbYNE6H8uQQuVA,8kggT2ej-lo,0,category,cat-v1,0.6,24
man vs cartoon characters animation meme boyanddragon shorts,https://www.youtube.com/watch?v=BZkDft_-blY,boy  dragon  wildbrain,https://www.youtube.com/channel/UCsbBEef-l-vFAh0F3clHsrw,BZkDft_-blY,0,category,cat-v1,0.6,24
try to repeat with us funny funnyvideos comedy family,https://www.youtube.com/watch?v=08TMuvDoFlk,arina kids,https://www.youtube.com/channel/UCd-qNPS2rlpYWiRXcMp-N0g,08TMuvDoFlk,0,category,cat-v1,0.6,24
me vs  my friend  at lunch break  school life shorts comedy funny ashortaday friends school,https://www.youtube.com/watch?v=6y1-zfBDdvI,minku tinku,https://www.youtube.com/channel/UCxi0dzokH2oIL6NfCgqmAsw,6y1-zfBDdvI,0,category,cat-v1,0.6,24
issei funny video  winter sea shorts,https://www.youtube.com/watch?v=BCz2tp8AI0c,issei  いっせい,https://www.youtube.com/channel/UC6QZ_ss3i_8qLV_RczPZBkw,BCz2tp8AI0c,0,category,cat-v1,0.6,24
funny video 🤪comedy videoshorts emotional fun funny comedy entertainment viral,https://www.youtube.com/watch?v=Wn1dnpoTWRI,vloger priya priyanshu,https://www.youtube.com/channel/UCB_OXHgHiu6oTtLGWNJQ4SQ,Wn1dnpoTWRI,0,category,cat-v1,0.6,24
funny baby crying  tom  jerry funnyvideo youtubeshorts trending mantumommagic shorts,https://www.youtube.com/watch?v=lRzG3phjmYo,mantu mom magic ,https://www.youtube.com/channel/UCP15G0y9gSG12qn5CtX9X8A,lRzG3phjmYo,0,category,cat-v1,0.6,24
my heart is for you  a or b    funny animation,https://www.youtube.com/watch?v=0Sbx23ZlMfI,4m animation,https://www.youtube.com/channel/UCJRoUjCbVLWvA20rCbh1qfQ,0Sbx23ZlMfI,0,category,cat-v1,0.6,24
i cant believe that happened  try not to laugh shorts,https://www.youtube.com/watch?v=VZedJx16tIg,dose of happy,https://www.youtube.com/channel/UCxkWPAE3RC2XJ_hbUsnb0_g,VZedJx16tIg,0,category,cat-v1,0.6,24
best fails of the year  try not to laugh🤣🤣,https://www.youtube.com/watch?v=BNiTVsAlzlc,failarmy,https://www.youtube.com/channel/UCPDis9pjXuqyI7RYLJ-TTSA,BNiTVsAlzlc,0,category,cat-v1,0.6,24
new funny video 2022 best comedy video try not to laugh funny shorts arina kids,https://www.youtube.com/watch?v=a8_d_IhsBJg,arina kids,https://www.youtube.com/channel/UCd-qNPS2rlpYWiRXcMp-N0g,a8_d_IhsBJg,0,category,cat-v1,0.6,24
nonomen funny video super funny reaction,https://www.youtube.com/watch?v=Ew7T0clzCqQ,nonomen ノノメン,https://www.youtube.com/channel/UCUdJc8_Ah8BYBp4uhP-XO-Q,Ew7T0clzCqQ,0,category,cat-v1,0.6,24
sagawa1gou funny video   sagawa best shorts 2022 shorts,https://www.youtube.com/watch?v=a2vJLW0ZkX0,sagawa さがわ,https://www.youtube.com/channel/UCWaOde99oeUVoXbIj3SNu9g,a2vJLW0ZkX0,0,category,cat-v1,0.6,24
try not to laugh top 10 funniest moments funny,https://www.youtube.com/watch?v=gKKJbKlPD0g,chris colditz,https://www.youtube.com/channel/UCuHvKRvLtJk7Rz1Ga4vk_oQ,gKKJbKlPD0g,0,category,cat-v1,0.6,24
cleanest transition the internet has witnessed,https://www.youtube.com/watch?v=LMx5qgZy_7Q,brandon b,https://www.youtube.com/channel/UCUnmH8N8k4E7y3dKfCzDKKg,LMx5qgZy_7Q,0,category,cat-v1,0.6,24
do you like strawberry ice cream  shorts funny comedy,https://www.youtube.com/watch?v=ek8AJzvMuk0,funny club tv,https://www.youtube.com/channel/UCJquRn5s6Wl79JLpFtCz7Hw,ek8AJzvMuk0,0,category,cat-v1,0.6,24
best fails of the year so far,https://www.youtube.com/watch?v=-GJFSmpZjCw,failarmy,https://www.youtube.com/channel/UCPDis9pjXuqyI7RYLJ-TTSA,-GJFSmpZjCw,0,category,cat-v1,0.6,24
junya1gou funny video ,https://www.youtube.com/watch?v=qcoQZqRxNfY,junyaじゅんや,https://www.youtube.com/channel/UCjp_3PEaOau_nT_3vnqKIvg,qcoQZqRxNfY,0,category,cat-v1,0.6,24
try not to laugh or grin while watching funny kids vines  best viners 2021,https://www.youtube.com/watch?v=GOysW6WYWoE,best viners 2,https://www.youtube.com/channel/UC0vDTIi5YP1IVT7gZo0afQA,GOysW6WYWoE,0,category,cat-v1,0.6,24
i pranked the school bully 🫣 candy prank asmr,https://www.youtube.com/watch?v=4eEiHNUVsNg,spizee,https://www.youtube.com/channel/UCtM58H2QaTXTi7OIRAVgAGg,4eEiHNUVsNg,0,category,cat-v1,0.6,24
the best of the internet 2022,https://www.youtube.com/watch?v=NVH79ehGfY0,daily dose of internet,https://www.youtube.com/channel/UCdC0An4ZPNr_YiFiYoVbwaw,NVH79ehGfY0,0,category,cat-v1,0.6,24
little brother’s hilarious watermelon prank on big bro ,https://www.youtube.com/watch?v=V3-kBxGjAWY,excited bro,https://www.youtube.com/channel/UCmBcV0lRSo0wkvowPSF9eJQ,V3-kBxGjAWY,0,category,cat-v1,0.6,24
which part do you likecomedy meme remix,https://www.youtube.com/watch?v=wqMQNIlzdGk,issei  いっせい,https://www.youtube.com/channel/UC6QZ_ss3i_8qLV_RczPZBkw,wqMQNIlzdGk,0,category,cat-v1,0.6,24
best funny memes of the year top 10 ,https://www.youtube.com/watch?v=iYXT1h0mYlM,chris colditz,https://www.youtube.com/channel/UCuHvKRvLtJk7Rz1Ga4vk_oQ,iYXT1h0mYlM,0,category,cat-v1,0.6,24
issei funny video  shorts,https://www.youtube.com/watch?v=kMAoBGDzAG8,issei  いっせい,https://www.youtube.com/channel/UC6QZ_ss3i_8qLV_RczPZBkw,kMAoBGDzAG8,0,category,cat-v1,0.6,24
google meme teacher  google reading funny  google spelling funny,https://www.youtube.com/watch?v=R9VvNR2QwlQ,lets laugh together,https://www.youtube.com/channel/UCQoYI16iV_m_SBv2_9-rEAQ,R9VvNR2QwlQ,0,category,cat-v1,0.6,24
jennifer lawrences reaction to every wing on hot ones ,https://www.youtube.com/watch?v=1ntwS9EbaQ8,first we feast,https://www.youtube.com/channel/UCPD_bxCRGpmmeQcbe2kpPaA,1ntwS9EbaQ8,0,category,cat-v1,0.6,24
try not to laugh game,https://www.youtube.com/watch?v=IvATO7gvWhA,issei  いっせい,https://www.youtube.com/channel/UC6QZ_ss3i_8qLV_RczPZBkw,IvATO7gvWhA,0,category,cat-v1,0.6,24
ranking the funniest filter challenge 🤣 part 6,https://www.youtube.com/watch?v=-55jShs9owk,mr chill,https://www.youtube.com/channel/UCD8EF2_byGKzQZckdD-eB1g,-55jShs9owk,0,category,cat-v1,0.6,24
quick answer makes steve hiss shorts,https://www.youtube.com/watch?v=b1lNX-PGcyE,family feud,https://www.youtube.com/channel/UCt8jfvd9skBAOT6XJwc_mJg,b1lNX-PGcyE,0,category,cat-v1,0.6,24
cute baby  shorts funny cute viral,https://www.youtube.com/watch?v=sScA2QQ1mR4,funny club tv,https://www.youtube.com/channel/UCJquRn5s6Wl79JLpFtCz7Hw,sScA2QQ1mR4,0,category,cat-v1,0.6,24
epic funny video laugh time 🤣🤣shorts funnyvideo comedyvideo viralvideo fails youtubeshorts,https://www.youtube.com/watch?v=zLq9NFvqUPA,laughh paradise,https://www.youtube.com/channel/UCESeXmcZIdzn6NU4N_LN7Bg,zLq9NFvqUPA,0,category,cat-v1,0.6,24
devil wears prada at the oscars  anne hathaway emily blunt  meryl streep  shorts,https://www.youtube.com/watch?v=XZNucxcpDgk,oscars,https://www.youtube.com/channel/UCb-vZWBeWA5Q2818JmmJiqQ,XZNucxcpDgk,0,category,cat-v1,0.6,24
part 1  if you laugh you will eliminate🤫shorts,https://www.youtube.com/watch?v=zqpwbyOXsd0,team star bts,https://www.youtube.com/channel/UCa6tsoN--vD0Y3790BfK-xg,zqpwbyOXsd0,0,category,cat-v1,0.6,24
ranking the funniest filter challenge 🤣 part 10,https://www.youtube.com/watch?v=KqG97fnquME,mr chill,https://www.youtube.com/channel/UCD8EF2_byGKzQZckdD-eB1g,KqG97fnquME,0,category,cat-v1,0.6,24
chris pratts sons potty mouth🤣 shorts,https://www.youtube.com/watch?v=5-un0IBxP9o,the graham norton show,https://www.youtube.com/channel/UC4PziMH5MvvsmqM0VCZTy-g,5-un0IBxP9o,0,category,cat-v1,0.6,24
